srcip,sport,dstip,dsport,proto,state,duration,sbytes,dbytes,label
192.168.1.[  0   0   0 ... 214 214 214],45511,1.1.1.1,443,icmp,INT,0.875464876901759,1053,140,0
192.168.1.[  0   0   0 ... 214 214 214],4740,1.1.1.1,80,tcp,REQ,1.116590770945784,1624,1394,0
10.0.0.[  0   0   0 ... 214 214 214],57156,1.1.1.1,80,udp,INT,0.3417533066919673,2573,404,0
192.168.1.[  0   0   0 ... 214 214 214],34440,1.1.1.1,53,icmp,FIN,0.4639667120979576,473,772,0
192.168.1.[  0   0   0 ... 214 214 214],17325,1.1.1.1,22,tcp,FIN,0.11890151759342674,450,1654,0
10.0.0.[  0   0   0 ... 214 214 214],51534,192.168.0.1,80,udp,REQ,1.0986528640636781,1835,1184,0
10.0.0.[  0   0   0 ... 214 214 214],48594,8.8.8.8,443,tcp,INT,0.2746611037453966,562,144,1
192.168.1.[  0   0   0 ... 214 214 214],54282,8.8.8.8,22,tcp,FIN,0.620379251904994,730,438,0
10.0.0.[  0   0   0 ... 214 214 214],18624,1.1.1.1,443,icmp,FIN,0.7237373270528862,271,1019,1
10.0.0.[  0   0   0 ... 214 214 214],41067,1.1.1.1,80,tcp,CON,0.9926763825166606,137,1417,0
192.168.1.[  0   0   0 ... 214 214 214],23887,8.8.8.8,80,icmp,CON,1.694097022812837,1189,617,0
192.168.1.[  0   0   0 ... 214 214 214],35498,192.168.0.1,22,udp,CON,0.36137972428209547,3428,1030,0
10.0.0.[  0   0   0 ... 214 214 214],22565,8.8.8.8,443,tcp,REQ,0.38125600473281274,2564,2286,0
10.0.0.[  0   0   0 ... 214 214 214],46525,192.168.0.1,80,tcp,FIN,0.36572638998275653,1084,196,1
10.0.0.[  0   0   0 ... 214 214 214],30521,1.1.1.1,80,tcp,REQ,0.6529519997402842,34,470,1
10.0.0.[  0   0   0 ... 214 214 214],33090,8.8.8.8,80,icmp,FIN,0.015143019042204359,34,636,1
192.168.1.[  0   0   0 ... 214 214 214],46941,1.1.1.1,53,tcp,INT,0.22197075655991555,552,535,0
10.0.0.[  0   0   0 ... 214 214 214],56869,8.8.8.8,53,icmp,REQ,0.5752770110681631,380,1415,0
10.0.0.[  0   0   0 ... 214 214 214],30073,1.1.1.1,443,icmp,INT,0.16308499921898087,19,167,0
192.168.1.[  0   0   0 ... 214 214 214],24527,1.1.1.1,22,tcp,FIN,1.2048987740242139,720,1564,0
192.168.1.[  0   0   0 ... 214 214 214],21173,8.8.8.8,53,tcp,REQ,0.3405417426004037,241,2560,1
192.168.1.[  0   0   0 ... 214 214 214],60520,192.168.0.1,22,udp,CON,0.00046412835219839394,266,218,0
192.168.1.[  0   0   0 ... 214 214 214],62719,192.168.0.1,80,tcp,INT,0.23122035811078495,3853,2141,0
10.0.0.[  0   0   0 ... 214 214 214],13224,192.168.0.1,53,udp,REQ,0.2060862760392085,851,543,1
10.0.0.[  0   0   0 ... 214 214 214],65289,8.8.8.8,80,icmp,REQ,0.7181524354871733,1891,578,0
192.168.1.[  0   0   0 ... 214 214 214],55117,1.1.1.1,22,tcp,REQ,1.521637469390584,237,305,1
192.168.1.[  0   0   0 ... 214 214 214],25358,8.8.8.8,53,icmp,INT,0.11361545211366877,1298,202,1
10.0.0.[  0   0   0 ... 214 214 214],57146,1.1.1.1,53,tcp,INT,0.10549477319153089,257,417,0
10.0.0.[  0   0   0 ... 214 214 214],31735,1.1.1.1,53,icmp,FIN,1.0005982343116773,1142,1539,0
192.168.1.[  0   0   0 ... 214 214 214],7419,192.168.0.1,53,udp,CON,0.4569181320982287,617,491,0
10.0.0.[  0   0   0 ... 214 214 214],5839,1.1.1.1,80,icmp,FIN,0.20414589163161803,4088,602,0
10.0.0.[  0   0   0 ... 214 214 214],33579,8.8.8.8,53,icmp,CON,1.260552757492139,1840,1454,1
10.0.0.[  0   0   0 ... 214 214 214],62170,1.1.1.1,22,tcp,FIN,1.3755359944864167,3320,29,0
10.0.0.[  0   0   0 ... 214 214 214],53361,1.1.1.1,53,tcp,CON,0.40823484245115665,447,719,1
192.168.1.[  0   0   0 ... 214 214 214],5835,1.1.1.1,443,icmp,CON,0.06524136985787704,1438,1693,0
192.168.1.[  0   0   0 ... 214 214 214],7068,1.1.1.1,22,icmp,INT,0.02255879768809271,1316,223,0
192.168.1.[  0   0   0 ... 214 214 214],48442,192.168.0.1,80,udp,CON,0.09879721135177043,1193,315,0
10.0.0.[  0   0   0 ... 214 214 214],1878,8.8.8.8,22,tcp,INT,1.153038115540601,2021,670,0
192.168.1.[  0   0   0 ... 214 214 214],50508,1.1.1.1,22,udp,CON,0.17999982742911794,440,1215,0
10.0.0.[  0   0   0 ... 214 214 214],30388,8.8.8.8,443,tcp,INT,0.9745917923052545,1276,368,0
10.0.0.[  0   0   0 ... 214 214 214],4864,1.1.1.1,443,icmp,REQ,0.7480127640809109,1031,643,1
192.168.1.[  0   0   0 ... 214 214 214],7690,8.8.8.8,22,icmp,INT,0.22175098557434084,3,288,1
10.0.0.[  0   0   0 ... 214 214 214],18764,1.1.1.1,80,udp,INT,0.6703655481804454,3240,1385,1
10.0.0.[  0   0   0 ... 214 214 214],60345,192.168.0.1,53,tcp,REQ,0.8099211827177406,1756,249,0
192.168.1.[  0   0   0 ... 214 214 214],45000,8.8.8.8,80,udp,INT,0.42347849629650486,389,198,0
192.168.1.[  0   0   0 ... 214 214 214],9710,1.1.1.1,22,udp,INT,0.5772738802202433,805,815,0
192.168.1.[  0   0   0 ... 214 214 214],38295,8.8.8.8,443,tcp,CON,0.34310326821939335,7285,881,0
192.168.1.[  0   0   0 ... 214 214 214],18237,8.8.8.8,443,icmp,FIN,0.4035608822362561,976,254,0
192.168.1.[  0   0   0 ... 214 214 214],21954,1.1.1.1,80,icmp,FIN,0.11725587088672874,1430,1151,0
10.0.0.[  0   0   0 ... 214 214 214],40988,192.168.0.1,53,udp,INT,0.4128929178872724,391,863,1
192.168.1.[  0   0   0 ... 214 214 214],5764,192.168.0.1,443,udp,INT,0.5883718706049064,1488,179,0
10.0.0.[  0   0   0 ... 214 214 214],28972,1.1.1.1,80,icmp,FIN,1.1057650679496078,278,57,0
192.168.1.[  0   0   0 ... 214 214 214],60596,192.168.0.1,80,icmp,FIN,1.085053921918998,1004,2040,0
10.0.0.[  0   0   0 ... 214 214 214],57494,8.8.8.8,443,udp,FIN,0.0436796711498476,1054,353,0
10.0.0.[  0   0   0 ... 214 214 214],29055,1.1.1.1,443,tcp,REQ,0.3858822377901049,1825,111,0
192.168.1.[  0   0   0 ... 214 214 214],46992,192.168.0.1,443,udp,INT,0.39430386217176483,252,2498,1
10.0.0.[  0   0   0 ... 214 214 214],58606,192.168.0.1,443,icmp,CON,0.5869583881103192,30,268,0
192.168.1.[  0   0   0 ... 214 214 214],50831,8.8.8.8,80,tcp,FIN,0.5166692645786196,3720,1636,1
10.0.0.[  0   0   0 ... 214 214 214],6681,8.8.8.8,22,tcp,INT,0.7466310440273403,6337,200,1
10.0.0.[  0   0   0 ... 214 214 214],17291,192.168.0.1,80,udp,INT,0.40115607495471906,1125,105,1
10.0.0.[  0   0   0 ... 214 214 214],32652,8.8.8.8,22,icmp,REQ,0.32042554082356983,214,1344,0
192.168.1.[  0   0   0 ... 214 214 214],30086,1.1.1.1,22,icmp,REQ,0.15469738628058033,5903,133,0
192.168.1.[  0   0   0 ... 214 214 214],7834,1.1.1.1,80,tcp,INT,1.1756876539715522,869,653,1
10.0.0.[  0   0   0 ... 214 214 214],39852,192.168.0.1,443,tcp,INT,0.6553316499160642,82,1763,0
192.168.1.[  0   0   0 ... 214 214 214],3182,192.168.0.1,22,tcp,INT,0.04042815128519218,703,659,1
10.0.0.[  0   0   0 ... 214 214 214],48693,8.8.8.8,80,tcp,INT,0.0705958485117814,374,1312,0
192.168.1.[  0   0   0 ... 214 214 214],9000,8.8.8.8,22,icmp,INT,0.9298441869254476,75,944,0
10.0.0.[  0   0   0 ... 214 214 214],4598,1.1.1.1,22,icmp,FIN,0.0070657812023240925,1949,125,0
192.168.1.[  0   0   0 ... 214 214 214],50473,8.8.8.8,443,tcp,FIN,0.6435295166035778,3336,823,1
192.168.1.[  0   0   0 ... 214 214 214],12274,1.1.1.1,443,udp,FIN,0.1506791687853005,1931,1038,0
192.168.1.[  0   0   0 ... 214 214 214],33186,8.8.8.8,22,udp,CON,0.44393636716130047,1665,833,1
10.0.0.[  0   0   0 ... 214 214 214],46336,1.1.1.1,80,icmp,CON,0.46148969134348555,551,1186,0
10.0.0.[  0   0   0 ... 214 214 214],57226,1.1.1.1,443,udp,FIN,1.0111372743561402,260,1154,0
10.0.0.[  0   0   0 ... 214 214 214],28703,1.1.1.1,22,icmp,REQ,0.6961503058108318,310,802,0
192.168.1.[  0   0   0 ... 214 214 214],52601,8.8.8.8,53,tcp,FIN,1.2128737432065386,1548,1146,1
10.0.0.[  0   0   0 ... 214 214 214],19969,8.8.8.8,443,icmp,INT,0.0442014780147449,823,102,0
192.168.1.[  0   0   0 ... 214 214 214],49833,8.8.8.8,443,udp,INT,0.31455716335088685,120,3370,1
192.168.1.[  0   0   0 ... 214 214 214],12544,8.8.8.8,80,icmp,CON,0.2578235083985458,236,181,0
192.168.1.[  0   0   0 ... 214 214 214],27112,1.1.1.1,80,tcp,INT,0.058685008311792464,3078,446,0
192.168.1.[  0   0   0 ... 214 214 214],40190,8.8.8.8,22,udp,INT,0.01329253317469402,104,155,0
10.0.0.[  0   0   0 ... 214 214 214],22628,192.168.0.1,443,udp,REQ,0.8146201533227317,517,731,0
192.168.1.[  0   0   0 ... 214 214 214],22233,8.8.8.8,53,tcp,INT,0.4518742538712077,1109,1169,0
192.168.1.[  0   0   0 ... 214 214 214],10842,1.1.1.1,22,icmp,REQ,0.26889438636920127,259,1835,0
10.0.0.[  0   0   0 ... 214 214 214],65364,1.1.1.1,53,icmp,FIN,0.02375797618489074,1063,1924,0
10.0.0.[  0   0   0 ... 214 214 214],58211,192.168.0.1,22,tcp,INT,0.2715657957230527,969,562,0
10.0.0.[  0   0   0 ... 214 214 214],13308,192.168.0.1,22,udp,REQ,0.598486495191416,407,736,0
10.0.0.[  0   0   0 ... 214 214 214],26796,192.168.0.1,22,tcp,REQ,0.19518369705759905,286,665,0
192.168.1.[  0   0   0 ... 214 214 214],63149,192.168.0.1,443,tcp,CON,3.1598679304831108,531,69,0
192.168.1.[  0   0   0 ... 214 214 214],58038,192.168.0.1,22,udp,CON,1.0448546971563828,1476,254,1
10.0.0.[  0   0   0 ... 214 214 214],7953,1.1.1.1,443,udp,REQ,0.4019427389981302,1384,5,0
192.168.1.[  0   0   0 ... 214 214 214],45236,192.168.0.1,22,icmp,FIN,0.04936713328456285,53,1926,0
10.0.0.[  0   0   0 ... 214 214 214],33121,1.1.1.1,22,tcp,INT,0.5480709599734495,1021,470,1
10.0.0.[  0   0   0 ... 214 214 214],29334,192.168.0.1,443,tcp,INT,1.3675628956847228,3241,963,0
10.0.0.[  0   0   0 ... 214 214 214],41515,8.8.8.8,443,udp,INT,0.4583374394762615,426,20,0
10.0.0.[  0   0   0 ... 214 214 214],45762,1.1.1.1,443,udp,REQ,0.3219502781146634,733,276,0
10.0.0.[  0   0   0 ... 214 214 214],24190,1.1.1.1,53,udp,INT,1.7021556414393744,241,1294,0
10.0.0.[  0   0   0 ... 214 214 214],41448,8.8.8.8,80,udp,REQ,0.10970770414824275,1195,1577,1
10.0.0.[  0   0   0 ... 214 214 214],51634,192.168.0.1,443,udp,FIN,0.2102506110851279,478,1996,0
192.168.1.[  0   0   0 ... 214 214 214],26843,1.1.1.1,53,icmp,CON,0.10149460131299985,373,740,0
10.0.0.[  0   0   0 ... 214 214 214],42302,8.8.8.8,53,udp,CON,0.7184431705482971,359,576,1
192.168.1.[  0   0   0 ... 214 214 214],6353,1.1.1.1,443,icmp,REQ,0.04325141061329793,542,963,0
10.0.0.[  0   0   0 ... 214 214 214],42267,8.8.8.8,22,icmp,INT,0.753083843302705,545,91,1
10.0.0.[  0   0   0 ... 214 214 214],31267,192.168.0.1,443,icmp,INT,0.2862593885444263,1177,978,1
192.168.1.[  0   0   0 ... 214 214 214],50435,1.1.1.1,80,tcp,CON,0.049498334981801916,659,141,1
192.168.1.[  0   0   0 ... 214 214 214],52246,1.1.1.1,443,icmp,INT,0.01246658406177334,147,275,0
10.0.0.[  0   0   0 ... 214 214 214],42297,192.168.0.1,80,icmp,INT,0.22682329115150177,2899,4444,0
192.168.1.[  0   0   0 ... 214 214 214],2122,1.1.1.1,443,udp,INT,0.11752352172008125,745,528,0
192.168.1.[  0   0   0 ... 214 214 214],48799,192.168.0.1,443,icmp,FIN,0.06228418999581618,1342,912,0
192.168.1.[  0   0   0 ... 214 214 214],44177,192.168.0.1,22,tcp,FIN,0.5640634503910424,846,1216,1
10.0.0.[  0   0   0 ... 214 214 214],14421,1.1.1.1,22,icmp,CON,0.3489851292082705,687,232,0
192.168.1.[  0   0   0 ... 214 214 214],14792,8.8.8.8,443,tcp,FIN,0.79133789821267,8,170,0
192.168.1.[  0   0   0 ... 214 214 214],64396,1.1.1.1,443,udp,CON,0.4751954900350511,32,2053,0
10.0.0.[  0   0   0 ... 214 214 214],52883,192.168.0.1,22,icmp,INT,0.03620114649338601,703,140,0
10.0.0.[  0   0   0 ... 214 214 214],30384,1.1.1.1,443,tcp,INT,1.4825854802389096,463,1395,0
10.0.0.[  0   0   0 ... 214 214 214],51581,192.168.0.1,443,tcp,REQ,0.23541849249914698,614,366,0
10.0.0.[  0   0   0 ... 214 214 214],7741,192.168.0.1,80,icmp,INT,0.013285177999340012,679,668,0
10.0.0.[  0   0   0 ... 214 214 214],52215,8.8.8.8,22,udp,INT,0.15620426543256655,2083,10,0
10.0.0.[  0   0   0 ... 214 214 214],58935,192.168.0.1,53,icmp,CON,0.5988213588462635,27,495,1
10.0.0.[  0   0   0 ... 214 214 214],52069,1.1.1.1,22,tcp,CON,1.1326809815609307,840,982,1
192.168.1.[  0   0   0 ... 214 214 214],23317,8.8.8.8,80,icmp,FIN,0.0960562889173926,1257,730,0
192.168.1.[  0   0   0 ... 214 214 214],7197,1.1.1.1,22,udp,CON,1.0564921898772652,2416,237,1
192.168.1.[  0   0   0 ... 214 214 214],15560,1.1.1.1,53,tcp,INT,0.2258145869463183,182,99,0
192.168.1.[  0   0   0 ... 214 214 214],4147,192.168.0.1,443,icmp,INT,0.534793282572797,351,985,1
10.0.0.[  0   0   0 ... 214 214 214],25918,8.8.8.8,443,icmp,CON,0.33572840924304537,1596,1221,0
192.168.1.[  0   0   0 ... 214 214 214],55343,1.1.1.1,80,icmp,CON,0.6606749891222075,2281,166,0
10.0.0.[  0   0   0 ... 214 214 214],15356,8.8.8.8,22,icmp,REQ,0.8345441980563821,0,305,0
10.0.0.[  0   0   0 ... 214 214 214],19173,8.8.8.8,53,icmp,FIN,0.4207318107132519,750,1035,1
192.168.1.[  0   0   0 ... 214 214 214],16742,192.168.0.1,53,icmp,CON,0.2384351595080517,1075,196,0
192.168.1.[  0   0   0 ... 214 214 214],8436,1.1.1.1,443,tcp,INT,0.020471062498410797,473,756,1
10.0.0.[  0   0   0 ... 214 214 214],56956,192.168.0.1,53,icmp,CON,0.2879365860769404,4155,1826,0
192.168.1.[  0   0   0 ... 214 214 214],23793,8.8.8.8,443,udp,CON,0.8761366754762719,76,204,1
10.0.0.[  0   0   0 ... 214 214 214],37673,1.1.1.1,80,tcp,REQ,0.2366155570865341,3112,1338,0
10.0.0.[  0   0   0 ... 214 214 214],30232,1.1.1.1,80,udp,INT,2.1547936281208044,26,473,0
10.0.0.[  0   0   0 ... 214 214 214],29047,8.8.8.8,443,udp,INT,0.5771027963470535,224,89,1
10.0.0.[  0   0   0 ... 214 214 214],33922,192.168.0.1,22,udp,FIN,0.49716679241226935,1169,1282,0
10.0.0.[  0   0   0 ... 214 214 214],46084,8.8.8.8,80,udp,INT,0.08561724023226208,1211,6271,0
10.0.0.[  0   0   0 ... 214 214 214],12002,192.168.0.1,22,tcp,CON,0.04987771398566744,6663,875,0
192.168.1.[  0   0   0 ... 214 214 214],58781,192.168.0.1,22,tcp,CON,0.023356983962960546,262,658,0
192.168.1.[  0   0   0 ... 214 214 214],32928,192.168.0.1,443,icmp,REQ,0.2981458814824796,315,284,1
10.0.0.[  0   0   0 ... 214 214 214],9686,8.8.8.8,22,udp,REQ,0.12966891664182698,942,35,1
192.168.1.[  0   0   0 ... 214 214 214],39156,1.1.1.1,53,icmp,REQ,0.47698404299922836,167,1422,0
10.0.0.[  0   0   0 ... 214 214 214],51497,192.168.0.1,443,tcp,CON,0.5243445672982968,1157,755,0
10.0.0.[  0   0   0 ... 214 214 214],7839,192.168.0.1,53,tcp,CON,0.9113063699674053,492,1029,0
10.0.0.[  0   0   0 ... 214 214 214],19811,1.1.1.1,22,udp,FIN,0.45967487370533083,1792,583,1
192.168.1.[  0   0   0 ... 214 214 214],59349,8.8.8.8,53,udp,FIN,0.19046484982006093,301,2546,1
192.168.1.[  0   0   0 ... 214 214 214],3870,1.1.1.1,53,udp,REQ,0.6610342784615553,661,876,1
192.168.1.[  0   0   0 ... 214 214 214],2074,1.1.1.1,80,tcp,REQ,0.28345683819807593,257,165,0
192.168.1.[  0   0   0 ... 214 214 214],14948,8.8.8.8,80,udp,INT,0.9433910251387609,783,1457,0
10.0.0.[  0   0   0 ... 214 214 214],1868,8.8.8.8,53,icmp,CON,0.6970383881214268,693,266,0
10.0.0.[  0   0   0 ... 214 214 214],21997,8.8.8.8,80,tcp,CON,0.4004715804915325,1686,848,1
10.0.0.[  0   0   0 ... 214 214 214],12604,8.8.8.8,443,tcp,FIN,0.31441504481767735,288,1711,0
192.168.1.[  0   0   0 ... 214 214 214],49678,192.168.0.1,53,udp,CON,0.5144335081538889,5,491,1
192.168.1.[  0   0   0 ... 214 214 214],30267,192.168.0.1,80,tcp,REQ,0.3362914653562241,158,608,1
192.168.1.[  0   0   0 ... 214 214 214],31319,192.168.0.1,443,icmp,REQ,0.895222774787369,415,1792,0
192.168.1.[  0   0   0 ... 214 214 214],37019,8.8.8.8,53,tcp,REQ,1.7119607801364087,1552,441,1
10.0.0.[  0   0   0 ... 214 214 214],62820,8.8.8.8,80,udp,CON,0.4795963395923856,488,1354,0
10.0.0.[  0   0   0 ... 214 214 214],14432,1.1.1.1,22,tcp,INT,0.056713173531225104,827,94,0
192.168.1.[  0   0   0 ... 214 214 214],14402,192.168.0.1,22,icmp,FIN,0.023773585018980064,1504,152,1
192.168.1.[  0   0   0 ... 214 214 214],21381,192.168.0.1,22,udp,FIN,0.37362021457555233,855,1188,0
192.168.1.[  0   0   0 ... 214 214 214],59556,8.8.8.8,443,icmp,INT,0.47562579742047034,569,181,0
10.0.0.[  0   0   0 ... 214 214 214],32773,192.168.0.1,80,icmp,FIN,0.3621907647301256,2080,374,0
192.168.1.[  0   0   0 ... 214 214 214],14657,1.1.1.1,22,tcp,CON,0.8387726582749438,1804,53,1
192.168.1.[  0   0   0 ... 214 214 214],5617,8.8.8.8,53,tcp,INT,0.8811021449539519,1396,224,0
192.168.1.[  0   0   0 ... 214 214 214],31912,8.8.8.8,80,tcp,CON,0.15783296881342387,867,476,1
192.168.1.[  0   0   0 ... 214 214 214],37410,192.168.0.1,443,icmp,INT,0.12864374330869516,1032,411,0
192.168.1.[  0   0   0 ... 214 214 214],6016,8.8.8.8,443,udp,INT,0.3670000835707503,364,165,0
10.0.0.[  0   0   0 ... 214 214 214],56982,8.8.8.8,22,icmp,CON,0.13485451248114685,2193,638,0
10.0.0.[  0   0   0 ... 214 214 214],55289,1.1.1.1,80,tcp,CON,0.24926693611884093,2425,1136,1
192.168.1.[  0   0   0 ... 214 214 214],6749,1.1.1.1,80,tcp,CON,0.5673158962623088,4408,792,1
192.168.1.[  0   0   0 ... 214 214 214],8673,8.8.8.8,80,tcp,REQ,0.04651905064824282,245,656,0
192.168.1.[  0   0   0 ... 214 214 214],62651,1.1.1.1,80,tcp,INT,1.6025680975150716,401,17,0
192.168.1.[  0   0   0 ... 214 214 214],23718,1.1.1.1,53,udp,REQ,0.4002773679593152,2261,399,0
192.168.1.[  0   0   0 ... 214 214 214],10849,8.8.8.8,443,udp,CON,0.5620305103543513,59,1316,0
10.0.0.[  0   0   0 ... 214 214 214],61152,8.8.8.8,53,icmp,INT,0.0030924422810889255,1047,662,0
192.168.1.[  0   0   0 ... 214 214 214],10607,8.8.8.8,53,udp,FIN,0.17811473529526234,940,939,0
192.168.1.[  0   0   0 ... 214 214 214],14543,8.8.8.8,53,icmp,REQ,0.06033270940854312,544,2758,1
192.168.1.[  0   0   0 ... 214 214 214],36252,8.8.8.8,80,icmp,FIN,0.8313015137166434,316,141,0
192.168.1.[  0   0   0 ... 214 214 214],62351,192.168.0.1,22,icmp,FIN,0.23235686614459863,764,175,0
10.0.0.[  0   0   0 ... 214 214 214],26826,1.1.1.1,22,tcp,INT,0.4247430816709031,667,47,0
10.0.0.[  0   0   0 ... 214 214 214],36232,8.8.8.8,22,tcp,REQ,1.180336641061751,60,2273,1
192.168.1.[  0   0   0 ... 214 214 214],63570,8.8.8.8,53,udp,REQ,0.6506214899774742,270,194,1
192.168.1.[  0   0   0 ... 214 214 214],13819,192.168.0.1,443,udp,REQ,0.6140611035368505,1776,61,1
192.168.1.[  0   0   0 ... 214 214 214],18086,1.1.1.1,53,udp,FIN,0.6717785259079566,307,1165,0
192.168.1.[  0   0   0 ... 214 214 214],8910,1.1.1.1,53,tcp,CON,0.18828097526621124,731,161,1
192.168.1.[  0   0   0 ... 214 214 214],20997,1.1.1.1,443,udp,REQ,0.43230632689041437,242,103,0
192.168.1.[  0   0   0 ... 214 214 214],18356,192.168.0.1,443,udp,REQ,2.0237529776005836,2656,2173,0
192.168.1.[  0   0   0 ... 214 214 214],32371,8.8.8.8,22,tcp,REQ,0.2141985324998454,1432,2943,0
10.0.0.[  0   0   0 ... 214 214 214],50598,8.8.8.8,22,icmp,FIN,0.05524315786705761,4340,1048,0
10.0.0.[  0   0   0 ... 214 214 214],59715,192.168.0.1,53,icmp,INT,0.546327950125033,734,1120,0
192.168.1.[  0   0   0 ... 214 214 214],24880,1.1.1.1,22,udp,FIN,0.6101507587610177,291,1070,0
10.0.0.[  0   0   0 ... 214 214 214],46660,8.8.8.8,22,icmp,REQ,0.22581404362431653,3786,979,0
192.168.1.[  0   0   0 ... 214 214 214],10439,8.8.8.8,443,icmp,INT,0.009272450643003275,488,65,0
192.168.1.[  0   0   0 ... 214 214 214],30780,8.8.8.8,22,tcp,REQ,0.042109436309378745,777,1213,0
192.168.1.[  0   0   0 ... 214 214 214],10049,1.1.1.1,80,tcp,INT,1.7513854162081888,3352,120,0
192.168.1.[  0   0   0 ... 214 214 214],43107,1.1.1.1,22,udp,CON,0.8555974726683978,2271,191,1
192.168.1.[  0   0   0 ... 214 214 214],18643,8.8.8.8,53,icmp,REQ,0.2626160160315436,869,692,0
192.168.1.[  0   0   0 ... 214 214 214],35026,192.168.0.1,443,icmp,CON,0.5762779743888027,2967,107,0
192.168.1.[  0   0   0 ... 214 214 214],32582,1.1.1.1,53,udp,INT,0.24565569738142728,1574,557,0
192.168.1.[  0   0   0 ... 214 214 214],6687,192.168.0.1,443,tcp,CON,0.31396922239095437,2069,222,0
192.168.1.[  0   0   0 ... 214 214 214],38009,192.168.0.1,443,icmp,REQ,0.7105905794078915,681,662,1
192.168.1.[  0   0   0 ... 214 214 214],52009,8.8.8.8,443,tcp,FIN,0.058799936460084655,129,892,1
10.0.0.[  0   0   0 ... 214 214 214],33908,192.168.0.1,80,tcp,CON,0.32457010323736607,217,943,1
192.168.1.[  0   0   0 ... 214 214 214],18583,1.1.1.1,22,udp,INT,0.335921195358396,291,1317,1
10.0.0.[  0   0   0 ... 214 214 214],13853,192.168.0.1,53,icmp,INT,0.06801101348636868,116,1757,0
192.168.1.[  0   0   0 ... 214 214 214],5755,1.1.1.1,443,tcp,CON,0.37424618120046427,1304,585,1
192.168.1.[  0   0   0 ... 214 214 214],24433,192.168.0.1,22,tcp,FIN,0.28308362218969,1052,177,1
192.168.1.[  0   0   0 ... 214 214 214],55906,8.8.8.8,53,udp,CON,0.4791003154314964,0,1851,1
192.168.1.[  0   0   0 ... 214 214 214],47787,192.168.0.1,53,udp,INT,0.17061594979477662,657,999,0
192.168.1.[  0   0   0 ... 214 214 214],20295,8.8.8.8,443,tcp,CON,0.12882455042154697,1220,1960,0
10.0.0.[  0   0   0 ... 214 214 214],21942,192.168.0.1,80,tcp,FIN,0.25515682459616806,113,216,0
10.0.0.[  0   0   0 ... 214 214 214],19492,192.168.0.1,443,icmp,FIN,0.2512583945046918,146,33,0
192.168.1.[  0   0   0 ... 214 214 214],39673,1.1.1.1,53,udp,CON,1.144014050312538,1298,70,0
10.0.0.[  0   0   0 ... 214 214 214],49015,1.1.1.1,53,udp,FIN,0.6315929459033244,324,674,0
192.168.1.[  0   0   0 ... 214 214 214],58257,192.168.0.1,80,icmp,FIN,0.35576890017517127,361,3,0
10.0.0.[  0   0   0 ... 214 214 214],28136,192.168.0.1,22,icmp,CON,0.15708573542567636,398,261,0
192.168.1.[  0   0   0 ... 214 214 214],6379,1.1.1.1,22,udp,REQ,0.2212241631714066,173,49,0
10.0.0.[  0   0   0 ... 214 214 214],44612,192.168.0.1,53,udp,CON,0.33548580265097105,1061,1737,0
10.0.0.[  0   0   0 ... 214 214 214],12041,8.8.8.8,443,udp,CON,0.09998469421839191,235,166,0
10.0.0.[  0   0   0 ... 214 214 214],49314,8.8.8.8,443,icmp,FIN,0.5594440601982509,1249,437,0
10.0.0.[  0   0   0 ... 214 214 214],50715,8.8.8.8,443,tcp,CON,1.7017850835438864,177,1384,0
192.168.1.[  0   0   0 ... 214 214 214],13324,8.8.8.8,80,udp,CON,0.1738049201017218,232,433,0
192.168.1.[  0   0   0 ... 214 214 214],43452,8.8.8.8,53,udp,FIN,0.5436142333250187,383,634,0
192.168.1.[  0   0   0 ... 214 214 214],51896,1.1.1.1,80,udp,CON,0.7145310733891227,293,660,1
192.168.1.[  0   0   0 ... 214 214 214],61355,192.168.0.1,22,icmp,REQ,0.5868810465224632,1040,230,0
192.168.1.[  0   0   0 ... 214 214 214],54123,8.8.8.8,53,tcp,INT,0.22360212886717393,961,1373,0
10.0.0.[  0   0   0 ... 214 214 214],1779,1.1.1.1,22,tcp,CON,1.1791010695903639,591,591,0
192.168.1.[  0   0   0 ... 214 214 214],36195,192.168.0.1,53,icmp,REQ,0.08185344252026563,2310,654,1
192.168.1.[  0   0   0 ... 214 214 214],64716,8.8.8.8,22,udp,FIN,0.01641391155913048,411,508,0
10.0.0.[  0   0   0 ... 214 214 214],4583,8.8.8.8,80,icmp,FIN,0.35925433859645456,1445,66,0
192.168.1.[  0   0   0 ... 214 214 214],54230,1.1.1.1,443,icmp,FIN,0.2076614647007081,998,228,1
192.168.1.[  0   0   0 ... 214 214 214],59049,8.8.8.8,443,icmp,CON,2.062565029283278,352,560,1
192.168.1.[  0   0   0 ... 214 214 214],47168,192.168.0.1,22,icmp,CON,0.9777445924042674,17,102,0
10.0.0.[  0   0   0 ... 214 214 214],62042,8.8.8.8,53,icmp,CON,0.3134347081680176,1544,1718,1
192.168.1.[  0   0   0 ... 214 214 214],60052,1.1.1.1,53,tcp,REQ,0.12824461740807994,265,1377,0
10.0.0.[  0   0   0 ... 214 214 214],53771,1.1.1.1,443,tcp,REQ,0.04150893648462365,443,40,0
10.0.0.[  0   0   0 ... 214 214 214],55112,192.168.0.1,80,udp,INT,0.6589828899431065,580,563,0
10.0.0.[  0   0   0 ... 214 214 214],56177,192.168.0.1,443,icmp,CON,0.025407603200255487,144,189,1
